datetime	wtr_0.5	wtr_1	wtr_1.5	wtr_2	wtr_2.5	wtr_3	wtr_3.5	wtr_4	wtr_4.5	wtr_5	wtr_5.5	wtr_6	wtr_6.5	wtr_7	wtr_7.5	wtr_8	wtr_8.5	wtr_9	wtr_9.5	wtr_10	wtr_10.5	wtr_11	wtr_11.5	wtr_12	wtr_12.5	wtr_13	wtr_13.5	wtr_14	wtr_14.5	wtr_15
2010-09-13 15:00:00	15.891	15.891	15.89	15.878	15.869	15.864	15.862	15.857	15.846	15.829	15.828	15.828	15.805	15.789	15.788	15.787	15.787	15.787	15.787	15.787	15.787	15.787	15.787	15.785	15.783	15.777	15.766	15.736	15.608	15.54
2010-09-13 16:00:00	15.891	15.891	15.887	15.883	15.871	15.868	15.864	15.857	15.851	15.839	15.838	15.833	15.815	15.804	15.801	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.8	15.799	15.796	15.773	15.746	15.643	15.615
2010-09-13 17:00:00	15.889	15.889	15.887	15.883	15.871	15.868	15.864	15.86	15.856	15.854	15.854	15.843	15.83	15.814	15.804	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.802	15.8	15.793	15.781	15.726	15.683	15.555
2010-09-13 18:00:00	15.891	15.887	15.885	15.878	15.871	15.868	15.865	15.863	15.857	15.854	15.853	15.848	15.835	15.824	15.814	15.814	15.814	15.814	15.814	15.814	15.813	15.813	15.812	15.812	15.81	15.801	15.771	15.756	15.738	15.565
2010-09-13 19:00:00	15.883	15.88	15.877	15.875	15.866	15.86	15.857	15.854	15.851	15.849	15.848	15.843	15.83	15.819	15.814	15.813	15.813	15.813	15.813	15.813	15.813	15.813	15.812	15.812	15.809	15.799	15.786	15.766	15.733	15.57
2010-09-13 20:00:00	15.861	15.861	15.86	15.848	15.839	15.837	15.834	15.832	15.828	15.823	15.819	15.814	15.81	15.804	15.803	15.802	15.802	15.802	15.802	15.802	15.802	15.801	15.801	15.799	15.793	15.789	15.784	15.771	15.718	15.565
2010-09-13 21:00:00	15.864	15.86	15.857	15.852	15.843	15.839	15.838	15.836	15.835	15.834	15.833	15.833	15.82	15.809	15.804	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.802	15.799	15.791	15.761	15.708	15.535
2010-09-13 22:00:00	15.851	15.851	15.85	15.843	15.84	15.836	15.834	15.832	15.831	15.829	15.828	15.828	15.815	15.809	15.804	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.8	15.796	15.781	15.746	15.683	15.53
2010-09-13 23:00:00	15.846	15.842	15.84	15.838	15.837	15.831	15.829	15.827	15.826	15.824	15.823	15.816	15.813	15.809	15.804	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.803	15.802	15.799	15.791	15.741	15.648	15.495
2010-09-14 00:00:00	15.841	15.837	15.835	15.833	15.832	15.831	15.829	15.827	15.821	15.819	15.814	15.813	15.805	15.8	15.799	15.797	15.797	15.797	15.797	15.797	15.797	15.797	15.797	15.796	15.796	15.788	15.771	15.721	15.643	15.555
2010-09-14 01:00:00	15.831	15.831	15.83	15.823	15.82	15.816	15.816	15.815	15.811	15.809	15.808	15.808	15.8	15.796	15.793	15.792	15.792	15.791	15.791	15.791	15.791	15.791	15.791	15.79	15.789	15.782	15.781	15.746	15.668	15.56
2010-09-14 02:00:00	15.821	15.821	15.82	15.813	15.81	15.806	15.806	15.805	15.801	15.799	15.798	15.797	15.79	15.785	15.785	15.784	15.784	15.784	15.784	15.784	15.784	15.784	15.784	15.783	15.782	15.781	15.776	15.756	15.708	15.595
2010-09-14 03:00:00	15.803	15.803	15.801	15.795	15.791	15.788	15.787	15.784	15.781	15.78	15.778	15.776	15.77	15.766	15.765	15.765	15.765	15.765	15.765	15.764	15.764	15.764	15.764	15.764	15.764	15.763	15.758	15.738	15.693	15.555
2010-09-14 04:00:00	15.799	15.799	15.795	15.784	15.771	15.767	15.764	15.762	15.76	15.759	15.758	15.757	15.74	15.738	15.738	15.738	15.738	15.738	15.738	15.738	15.738	15.738	15.738	15.738	15.738	15.737	15.735	15.723	15.693	15.575
2010-09-14 05:00:00	15.786	15.786	15.78	15.771	15.761	15.757	15.753	15.75	15.746	15.744	15.742	15.741	15.73	15.726	15.726	15.725	15.725	15.725	15.725	15.725	15.725	15.725	15.725	15.725	15.725	15.725	15.724	15.722	15.713	15.69
2010-09-14 06:00:00	15.781	15.781	15.78	15.768	15.762	15.759	15.757	15.755	15.751	15.748	15.745	15.741	15.735	15.729	15.728	15.727	15.727	15.727	15.727	15.727	15.727	15.727	15.727	15.727	15.727	15.727	15.726	15.722	15.713	15.685
2010-09-14 07:00:00	15.768	15.764	15.763	15.762	15.762	15.762	15.762	15.762	15.761	15.761	15.758	15.756	15.753	15.752	15.749	15.745	15.736	15.732	15.73	15.73	15.73	15.73	15.73	15.73	15.73	15.73	15.729	15.729	15.723	15.7
2010-09-14 08:00:00	15.756	15.754	15.754	15.753	15.753	15.753	15.753	15.753	15.752	15.75	15.747	15.745	15.741	15.739	15.736	15.73	15.716	15.709	15.706	15.706	15.706	15.706	15.706	15.706	15.706	15.706	15.706	15.706	15.706	15.706
2010-09-14 09:00:00	15.781	15.768	15.764	15.763	15.763	15.763	15.763	15.762	15.761	15.76	15.753	15.739	15.735	15.732	15.729	15.721	15.701	15.683	15.677	15.676	15.676	15.676	15.676	15.676	15.676	15.676	15.676	15.676	15.676	15.676
2010-09-14 10:00:00	15.786	15.778	15.776	15.774	15.774	15.773	15.77	15.764	15.756	15.747	15.738	15.703	15.696	15.692	15.689	15.678	15.661	15.651	15.649	15.648	15.648	15.648	15.648	15.648	15.648	15.648	15.648	15.648	15.648	15.648
2010-09-14 11:00:00	15.831	15.825	15.823	15.822	15.822	15.819	15.817	15.812	15.795	15.779	15.768	15.748	15.736	15.723	15.716	15.709	15.671	15.664	15.662	15.662	15.662	15.662	15.662	15.662	15.662	15.661	15.66	15.66	15.657	15.657
2010-09-14 12:00:00	15.846	15.841	15.839	15.837	15.836	15.835	15.831	15.816	15.786	15.784	15.784	15.773	15.758	15.742	15.732	15.72	15.681	15.675	15.672	15.671	15.671	15.671	15.671	15.669	15.666	15.663	15.661	15.656	15.643	15.643
2010-09-14 13:00:00	15.838	15.835	15.833	15.83	15.826	15.822	15.817	15.801	15.786	15.784	15.78	15.773	15.762	15.753	15.745	15.737	15.717	15.712	15.711	15.71	15.707	15.704	15.701	15.694	15.678	15.671	15.668	15.66	15.643	15.643
2010-09-14 14:00:00	15.814	15.814	15.81	15.807	15.796	15.789	15.787	15.785	15.776	15.774	15.773	15.77	15.765	15.759	15.756	15.753	15.747	15.745	15.742	15.74	15.737	15.731	15.729	15.728	15.713	15.701	15.701	15.684	15.638	15.629
2010-09-14 15:00:00	15.814	15.814	15.809	15.797	15.785	15.782	15.78	15.778	15.776	15.775	15.774	15.774	15.772	15.769	15.766	15.764	15.761	15.761	15.761	15.758	15.756	15.753	15.753	15.752	15.752	15.751	15.744	15.735	15.708	15.69
2010-09-14 16:00:00	15.816	15.816	15.815	15.803	15.791	15.788	15.786	15.785	15.782	15.781	15.779	15.779	15.774	15.769	15.768	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767	15.767
2010-09-14 17:00:00	15.828	15.828	15.823	15.817	15.811	15.808	15.806	15.805	15.799	15.797	15.796	15.795	15.793	15.789	15.785	15.784	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783	15.783
2010-09-14 18:00:00	15.808	15.808	15.805	15.802	15.791	15.788	15.786	15.785	15.782	15.78	15.779	15.779	15.775	15.769	15.767	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765	15.765
2010-09-14 19:00:00	15.821	15.821	15.817	15.812	15.796	15.793	15.79	15.787	15.785	15.785	15.784	15.784	15.776	15.764	15.763	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762	15.762
2010-09-14 20:00:00	15.821	15.821	15.817	15.812	15.806	15.803	15.801	15.8	15.794	15.791	15.789	15.789	15.785	15.774	15.771	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77	15.77
2010-09-14 21:00:00	15.823	15.819	15.817	15.812	15.808	15.801	15.799	15.797	15.796	15.794	15.793	15.791	15.785	15.779	15.774	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773
2010-09-14 22:00:00	15.821	15.821	15.819	15.817	15.812	15.809	15.807	15.806	15.802	15.799	15.799	15.796	15.79	15.779	15.776	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775	15.775
2010-09-14 23:00:00	15.823	15.823	15.822	15.817	15.809	15.807	15.804	15.8	15.796	15.794	15.794	15.793	15.785	15.779	15.774	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773	15.773
2010-09-15 00:00:00	15.801	15.801	15.8	15.79	15.786	15.784	15.782	15.78	15.776	15.774	15.773	15.772	15.765	15.759	15.756	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755	15.755
2010-09-15 01:00:00	15.784	15.784	15.78	15.773	15.77	15.766	15.765	15.764	15.761	15.759	15.758	15.758	15.745	15.739	15.738	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737	15.737
2010-09-15 02:00:00	15.781	15.773	15.77	15.765	15.763	15.761	15.759	15.757	15.756	15.754	15.753	15.748	15.743	15.739	15.734	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732	15.732
2010-09-15 03:00:00	15.776	15.768	15.765	15.763	15.762	15.761	15.757	15.754	15.752	15.75	15.745	15.741	15.738	15.736	15.734	15.731	15.729	15.726	15.723	15.723	15.723	15.723	15.723	15.723	15.723	15.723	15.723	15.723	15.723	15.723
2010-09-15 04:00:00	15.766	15.758	15.757	15.756	15.755	15.755	15.753	15.75	15.748	15.745	15.743	15.736	15.733	15.732	15.729	15.726	15.721	15.717	15.714	15.714	15.714	15.714	15.714	15.714	15.714	15.714	15.714	15.714	15.714	15.714
2010-09-15 05:00:00	15.751	15.743	15.742	15.742	15.742	15.742	15.742	15.732	15.731	15.729	15.729	15.723	15.718	15.716	15.715	15.713	15.711	15.707	15.707	15.707	15.707	15.707	15.707	15.707	15.707	15.707	15.707	15.707	15.706	15.705
2010-09-15 06:00:00	15.736	15.732	15.731	15.73	15.728	15.726	15.725	15.724	15.72	15.717	15.715	15.713	15.709	15.706	15.702	15.699	15.696	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694
2010-09-15 07:00:00	15.726	15.721	15.72	15.719	15.717	15.715	15.715	15.713	15.711	15.709	15.708	15.707	15.7	15.698	15.697	15.691	15.69	15.689	15.689	15.689	15.689	15.689	15.689	15.689	15.689	15.689	15.689	15.689	15.689	15.689
2010-09-15 08:00:00	15.721	15.721	15.716	15.711	15.704	15.7	15.697	15.694	15.691	15.689	15.688	15.684	15.68	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.678	15.677	15.677	15.673	15.673
2010-09-15 09:00:00	15.724	15.724	15.72	15.712	15.701	15.697	15.697	15.695	15.692	15.691	15.689	15.685	15.68	15.676	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675	15.675
2010-09-15 10:00:00	15.741	15.741	15.74	15.728	15.722	15.721	15.718	15.715	15.711	15.707	15.704	15.7	15.695	15.684	15.683	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682	15.682
2010-09-15 11:00:00	15.751	15.747	15.745	15.74	15.738	15.736	15.732	15.727	15.726	15.719	15.718	15.716	15.71	15.704	15.699	15.698	15.697	15.697	15.695	15.695	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694	15.694
2010-09-15 12:00:00	15.746	15.738	15.735	15.733	15.732	15.73	15.729	15.727	15.727	15.726	15.723	15.719	15.715	15.712	15.709	15.706	15.704	15.7	15.695	15.693	15.692	15.692	15.692	15.692	15.692	15.692	15.692	15.692	15.692	15.692
2010-09-15 13:00:00	15.741	15.733	15.731	15.729	15.729	15.728	15.727	15.727	15.727	15.726	15.723	15.716	15.713	15.71	15.706	15.701	15.691	15.685	15.679	15.677	15.677	15.677	15.677	15.677	15.677	15.677	15.677	15.677	15.677	15.677
2010-09-15 14:00:00	15.731	15.727	15.726	15.726	15.726	15.724	15.723	15.721	15.718	15.716	15.713	15.713	15.711	15.709	15.704	15.701	15.689	15.68	15.675	15.674	15.674	15.674	15.674	15.674	15.674	15.674	15.673	15.672	15.669	15.669
2010-09-15 15:00:00	15.761	15.755	15.75	15.747	15.743	15.74	15.737	15.734	15.73	15.727	15.723	15.716	15.713	15.709	15.706	15.701	15.681	15.672	15.668	15.665	15.665	15.665	15.665	15.665	15.665	15.665	15.665	15.664	15.663	15.663
2010-09-15 16:00:00	15.741	15.737	15.736	15.735	15.733	15.732	15.728	15.722	15.72	15.719	15.718	15.709	15.707	15.704	15.698	15.692	15.666	15.662	15.66	15.66	15.66	15.66	15.659	15.659	15.659	15.658	15.656	15.654	15.651	15.649
2010-09-15 17:00:00	15.709	15.707	15.707	15.706	15.704	15.7	15.698	15.697	15.692	15.691	15.689	15.689	15.688	15.685	15.681	15.673	15.669	15.668	15.667	15.667	15.666	15.664	15.663	15.663	15.66	15.659	15.659	15.656	15.648	15.64
2010-09-15 18:00:00	15.694	15.694	15.691	15.688	15.684	15.681	15.681	15.68	15.68	15.679	15.679	15.678	15.677	15.674	15.671	15.668	15.667	15.666	15.666	15.666	15.663	15.662	15.662	15.662	15.662	15.662	15.661	15.659	15.653	15.653
2010-09-15 19:00:00	15.694	15.694	15.689	15.675	15.656	15.652	15.651	15.65	15.649	15.649	15.648	15.647	15.643	15.641	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64	15.64
2010-09-15 20:00:00	15.681	15.681	15.68	15.66	15.641	15.637	15.636	15.635	15.634	15.634	15.634	15.633	15.632	15.63	15.63	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629	15.629
2010-09-15 21:00:00	15.691	15.691	15.689	15.687	15.661	15.658	15.657	15.656	15.655	15.654	15.653	15.652	15.649	15.644	15.643	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642	15.642
2010-09-15 22:00:00	15.686	15.686	15.684	15.682	15.666	15.663	15.661	15.66	15.654	15.651	15.65	15.648	15.646	15.634	15.633	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632	15.632
2010-09-15 23:00:00	15.656	15.656	15.654	15.652	15.636	15.633	15.631	15.63	15.63	15.629	15.628	15.624	15.62	15.614	15.613	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612	15.612
2010-09-16 00:00:00	15.643	15.643	15.642	15.637	15.63	15.628	15.625	15.623	15.617	15.614	15.613	15.61	15.606	15.594	15.593	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592	15.592
2010-09-16 01:00:00	15.616	15.616	15.615	15.613	15.611	15.61	15.607	15.606	15.602	15.599	15.596	15.593	15.586	15.579	15.574	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573	15.573
2010-09-16 02:00:00	15.586	15.578	15.576	15.575	15.574	15.572	15.572	15.571	15.57	15.569	15.561	15.559	15.556	15.554	15.549	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547	15.547
2010-09-16 03:00:00	15.571	15.563	15.562	15.562	15.561	15.56	15.556	15.552	15.55	15.549	15.538	15.538	15.538	15.538	15.537	15.535	15.531	15.524	15.521	15.521	15.521	15.521	15.521	15.521	15.521	15.521	15.521	15.521	15.521	15.521
2010-09-16 04:00:00	15.561	15.556	15.555	15.555	15.555	15.555	15.555	15.552	15.551	15.549	15.538	15.536	15.534	15.532	15.529	15.527	15.521	15.517	15.515	15.514	15.514	15.514	15.514	15.514	15.514	15.514	15.514	15.514	15.514	15.514
2010-09-16 05:00:00	15.534	15.533	15.532	15.532	15.532	15.531	15.531	15.53	15.529	15.527	15.526	15.523	15.518	15.516	15.513	15.511	15.506	15.505	15.503	15.503	15.503	15.503	15.503	15.503	15.503	15.503	15.503	15.503	15.503	15.503
2010-09-16 06:00:00	15.516	15.515	15.514	15.514	15.514	15.514	15.514	15.511	15.509	15.508	15.507	15.503	15.498	15.496	15.495	15.493	15.491	15.489	15.488	15.488	15.488	15.488	15.488	15.488	15.488	15.488	15.488	15.488	15.486	15.486
2010-09-16 07:00:00	15.501	15.497	15.497	15.496	15.496	15.496	15.495	15.495	15.494	15.492	15.488	15.483	15.48	15.479	15.477	15.475	15.471	15.466	15.465	15.465	15.465	15.465	15.465	15.465	15.465	15.465	15.465	15.465	15.465	15.465
2010-09-16 08:00:00	15.486	15.483	15.482	15.482	15.482	15.482	15.482	15.479	15.477	15.476	15.474	15.468	15.466	15.463	15.462	15.46	15.451	15.45	15.448	15.448	15.448	15.448	15.448	15.448	15.448	15.448	15.448	15.448	15.448	15.448
2010-09-16 09:00:00	15.496	15.491	15.489	15.489	15.489	15.488	15.488	15.487	15.483	15.48	15.478	15.468	15.466	15.465	15.463	15.458	15.451	15.443	15.441	15.44	15.44	15.44	15.44	15.44	15.44	15.44	15.44	15.44	15.44	15.44
2010-09-16 10:00:00	15.516	15.509	15.506	15.506	15.506	15.506	15.505	15.505	15.504	15.5	15.493	15.479	15.473	15.471	15.469	15.465	15.441	15.427	15.422	15.422	15.422	15.422	15.422	15.422	15.422	15.422	15.422	15.422	15.422	15.422
2010-09-16 11:00:00	15.501	15.496	15.495	15.495	15.494	15.494	15.493	15.491	15.486	15.479	15.478	15.468	15.461	15.454	15.449	15.444	15.416	15.413	15.412	15.412	15.412	15.412	15.412	15.412	15.412	15.412	15.412	15.412	15.412	15.412
2010-09-16 12:00:00	15.496	15.495	15.492	15.491	15.486	15.482	15.481	15.478	15.466	15.464	15.461	15.457	15.445	15.439	15.436	15.432	15.418	15.418	15.416	15.415	15.415	15.414	15.414	15.414	15.414	15.414	15.413	15.411	15.406	15.406
2010-09-16 13:00:00	15.518	15.518	15.515	15.511	15.504	15.499	15.497	15.491	15.481	15.479	15.475	15.472	15.468	15.465	15.463	15.454	15.45	15.447	15.445	15.444	15.441	15.44	15.439	15.437	15.433	15.431	15.427	15.422	15.408	15.408
2010-09-16 14:00:00	15.526	15.522	15.521	15.52	15.516	15.509	15.506	15.501	15.493	15.489	15.488	15.488	15.475	15.47	15.467	15.46	15.455	15.45	15.447	15.446	15.444	15.441	15.439	15.436	15.423	15.416	15.416	15.416	15.393	15.393
2010-09-16 15:00:00	15.506	15.506	15.503	15.501	15.491	15.487	15.485	15.483	15.48	15.479	15.479	15.476	15.47	15.464	15.46	15.456	15.454	15.453	15.45	15.446	15.441	15.436	15.433	15.432	15.423	15.42	15.416	15.406	15.388	15.388
2010-09-16 16:00:00	15.521	15.521	15.52	15.511	15.501	15.498	15.494	15.488	15.481	15.479	15.479	15.476	15.47	15.459	15.456	15.454	15.454	15.454	15.453	15.452	15.449	15.446	15.443	15.44	15.433	15.431	15.431	15.426	15.403	15.399
2010-09-16 17:00:00	15.514	15.509	15.507	15.505	15.501	15.499	15.495	15.492	15.488	15.486	15.483	15.481	15.475	15.464	15.459	15.457	15.454	15.45	15.448	15.445	15.442	15.442	15.44	15.438	15.436	15.433	15.431	15.431	15.413	15.413
2010-09-16 18:00:00	15.491	15.491	15.49	15.482	15.477	15.474	15.473	15.471	15.47	15.469	15.468	15.468	15.46	15.454	15.449	15.448	15.447	15.447	15.445	15.444	15.443	15.439	15.437	15.435	15.434	15.433	15.43	15.426	15.418	15.41
2010-09-16 19:00:00	15.469	15.469	15.465	15.453	15.447	15.445	15.443	15.441	15.44	15.438	15.436	15.436	15.435	15.419	15.418	15.417	15.417	15.417	15.417	15.417	15.417	15.417	15.417	15.417	15.417	15.417	15.417	15.415	15.412	15.409
2010-09-16 20:00:00	15.444	15.444	15.44	15.427	15.415	15.412	15.41	15.407	15.405	15.404	15.402	15.401	15.396	15.389	15.388	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387	15.387
2010-09-16 21:00:00	15.428	15.428	15.427	15.418	15.401	15.396	15.393	15.389	15.386	15.384	15.382	15.381	15.375	15.369	15.368	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367	15.367
2010-09-16 22:00:00	15.431	15.431	15.429	15.427	15.411	15.408	15.404	15.4	15.396	15.394	15.393	15.391	15.385	15.374	15.371	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37	15.37
2010-09-16 23:00:00	15.401	15.401	15.399	15.397	15.39	15.384	15.383	15.381	15.38	15.379	15.378	15.378	15.37	15.364	15.36	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358	15.358
2010-09-17 00:00:00	15.376	15.376	15.375	15.368	15.365	15.361	15.361	15.361	15.357	15.354	15.353	15.352	15.349	15.344	15.339	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338	15.338
2010-09-17 01:00:00	15.354	15.354	15.352	15.35	15.345	15.342	15.341	15.34	15.339	15.339	15.338	15.338	15.33	15.324	15.319	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318	15.318
2010-09-17 02:00:00	15.341	15.337	15.336	15.336	15.336	15.334	15.333	15.331	15.328	15.325	15.323	15.323	15.318	15.314	15.309	15.307	15.305	15.303	15.303	15.303	15.303	15.303	15.303	15.303	15.303	15.303	15.303	15.303	15.303	15.303
2010-09-17 03:00:00	15.341	15.337	15.335	15.333	15.332	15.331	15.329	15.327	15.326	15.324	15.318	15.318	15.313	15.309	15.304	15.301	15.301	15.3	15.296	15.295	15.294	15.294	15.294	15.294	15.294	15.293	15.293	15.293	15.291	15.291
2010-09-17 04:00:00	15.346	15.342	15.341	15.337	15.335	15.331	15.33	15.328	15.326	15.324	15.323	15.322	15.315	15.31	15.307	15.305	15.302	15.3	15.299	15.298	15.296	15.296	15.295	15.294	15.294	15.294	15.294	15.293	15.283	15.283
2010-09-17 05:00:00	15.336	15.336	15.335	15.331	15.328	15.326	15.326	15.325	15.321	15.319	15.318	15.317	15.311	15.304	15.3	15.299	15.299	15.299	15.299	15.297	15.296	15.296	15.295	15.294	15.293	15.291	15.291	15.29	15.278	15.278
2010-09-17 06:00:00	15.334	15.334	15.333	15.332	15.332	15.329	15.326	15.323	15.321	15.319	15.318	15.318	15.311	15.305	15.302	15.3	15.3	15.299	15.299	15.299	15.299	15.299	15.299	15.299	15.299	15.299	15.299	15.296	15.288	15.288
2010-09-17 07:00:00	15.331	15.329	15.328	15.326	15.324	15.321	15.32	15.319	15.316	15.314	15.313	15.308	15.303	15.3	15.297	15.294	15.291	15.289	15.288	15.288	15.288	15.288	15.288	15.288	15.288	15.288	15.288	15.287	15.283	15.279
2010-09-17 08:00:00	15.341	15.331	15.329	15.328	15.328	15.328	15.328	15.326	15.322	15.318	15.313	15.308	15.306	15.303	15.302	15.3	15.291	15.27	15.265	15.263	15.262	15.262	15.262	15.262	15.262	15.262	15.262	15.262	15.261	15.261
2010-09-17 09:00:00	15.336	15.325	15.322	15.322	15.322	15.32	15.32	15.32	15.32	15.314	15.308	15.299	15.296	15.291	15.29	15.288	15.266	15.252	15.247	15.247	15.246	15.246	15.246	15.246	15.246	15.246	15.246	15.246	15.246	15.246
2010-09-17 10:00:00	15.381	15.37	15.366	15.364	15.361	15.36	15.354	15.347	15.341	15.33	15.318	15.296	15.29	15.284	15.283	15.281	15.256	15.236	15.23	15.229	15.229	15.229	15.228	15.228	15.228	15.226	15.216	15.216	15.216	15.216
2010-09-17 11:00:00	15.391	15.384	15.382	15.38	15.378	15.377	15.372	15.357	15.341	15.334	15.318	15.293	15.281	15.274	15.27	15.249	15.211	15.203	15.201	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.199	15.197	15.192	15.192
2010-09-17 12:00:00	15.371	15.368	15.367	15.366	15.364	15.361	15.359	15.357	15.338	15.324	15.321	15.313	15.299	15.293	15.287	15.264	15.216	15.212	15.209	15.207	15.206	15.204	15.201	15.2	15.198	15.196	15.195	15.192	15.188	15.188
2010-09-17 13:00:00	15.426	15.41	15.41	15.409	15.403	15.397	15.382	15.372	15.356	15.349	15.338	15.323	15.313	15.309	15.305	15.287	15.246	15.23	15.225	15.224	15.218	15.207	15.2	15.194	15.187	15.186	15.186	15.186	15.186	15.186
2010-09-17 14:00:00	15.433	15.433	15.428	15.415	15.391	15.376	15.372	15.367	15.336	15.333	15.329	15.312	15.285	15.279	15.272	15.266	15.239	15.236	15.233	15.217	15.187	15.181	15.177	15.174	15.165	15.163	15.16	15.155	15.143	15.143
2010-09-17 15:00:00	15.424	15.421	15.413	15.404	15.386	15.366	15.363	15.357	15.326	15.314	15.311	15.303	15.285	15.279	15.269	15.256	15.233	15.215	15.209	15.208	15.186	15.171	15.165	15.162	15.159	15.158	15.156	15.155	15.153	15.153
2010-09-17 16:00:00	15.376	15.376	15.375	15.366	15.356	15.349	15.346	15.343	15.331	15.314	15.313	15.303	15.275	15.264	15.254	15.246	15.221	15.215	15.204	15.203	15.181	15.178	15.176	15.172	15.165	15.164	15.163	15.161	15.158	15.158
2010-09-17 17:00:00	15.348	15.348	15.344	15.335	15.324	15.322	15.32	15.317	15.316	15.314	15.311	15.309	15.3	15.289	15.28	15.278	15.271	15.267	15.254	15.248	15.202	15.2	15.199	15.188	15.178	15.177	15.176	15.173	15.168	15.168
2010-09-17 18:00:00	15.311	15.311	15.31	15.293	15.279	15.276	15.274	15.273	15.272	15.271	15.27	15.268	15.268	15.264	15.262	15.262	15.261	15.261	15.26	15.259	15.232	15.228	15.227	15.21	15.183	15.181	15.18	15.178	15.158	15.158
2010-09-17 19:00:00	15.303	15.303	15.3	15.28	15.267	15.263	15.261	15.258	15.255	15.255	15.253	15.253	15.247	15.245	15.244	15.244	15.244	15.244	15.244	15.244	15.244	15.244	15.244	15.241	15.238	15.23	15.222	15.197	15.158	15.158
2010-09-17 20:00:00	15.311	15.311	15.309	15.307	15.285	15.28	15.278	15.276	15.27	15.268	15.265	15.265	15.265	15.259	15.258	15.258	15.258	15.258	15.258	15.258	15.258	15.258	15.258	15.258	15.258	15.257	15.255	15.253	15.228	15.22
2010-09-17 21:00:00	15.314	15.314	15.308	15.302	15.29	15.285	15.282	15.281	15.28	15.279	15.278	15.276	15.27	15.259	15.258	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257	15.257
